country,region,bbox
Taiwan,Tainan City,"22.896122137926284,120.05241946700005,23.41391999001553,120.6534420112398"
Taiwan,Taipei City,"24.970620836382466,121.46217817598199,25.20585195610289,121.65524132692565"
Taiwan,Taitung,"22.007757880000042,120.74914676261301,23.4387246770022,121.58887780000009"
Taiwan,Taoyuan,"24.595449937164858,120.97169030000009,25.12367888627159,121.48331383676407"
Taiwan,Yilan,"24.325803673800465,121.31645063678741,24.997440904074438,121.97233330276855"
Taiwan,Yunlin,"23.50817780236366,120.12426153264357,23.83845441103772,120.74067182774263"
Tajikistan,Dushanbe,"38.469311431577296,68.68933213077321,38.65822869799598,68.86123788971679"
Tajikistan,Gorno-Badakhshan,"36.678640849000104,70.27382978681516,39.467411194000036,75.16412479700006"
Tajikistan,Khatlon,"36.925240784000025,67.77196618700009,38.73479360633985,70.43909101813597"
Tajikistan,Leninabad,"38.899402540494805,67.34269006300013,41.039976705000115,70.97952233900008"
Tajikistan,Tadzhikistan Territories,"37.902544664005006,68.03763472500003,39.61210520500005,72.22866824500005"
Thailand,Amnat Charoen,"15.47135569950592,104.42461347862911,16.293963496000075,105.10697900757509"
Thailand,Ang Thong,"14.439532376118223,100.19665449360997,14.796590683813008,100.51647993420158"
Thailand,Bangkok Metropolis,"13.48932526200008,100.32698245577569,13.94979482696965,100.9242586608085"
Thailand,Bueng Kan,"17.768063056564813,103.23367761200006,18.441459452000046,104.2033288716301"
Thailand,Buri Ram,"14.132135118341012,102.44235721181582,15.789217434437035,103.49996707591976"
Thailand,Chachoengsao,"13.171728624176637,100.84097190021963,13.974392808381367,101.99633792505517"
Thailand,Chai Nat,"14.909012762728821,99.71761396741061,15.421617133423979,100.30930911742178"
Thailand,Chaiyaphum,"15.214110418960672,101.30041141195704,16.704226183191793,102.45362267464668"
Thailand,Chanthaburi,"12.306219794000071,101.68705447778188,13.33618886982049,102.50664188700011"
Thailand,Chiang Mai,"17.249386705332142,98.08319176638685,20.15280450400006,99.59023156103768"
Thailand,Chiang Rai,"18.998427232230995,99.2612593929066,20.44500640900013,100.55058557200005"
Thailand,Chon Buri,"12.598049221000053,100.83741295700003,13.590385239986801,101.71764692626459"
Thailand,Chumphon,"9.601171373060424,98.63545779783908,11.039409961000047,99.51531009200005"
Thailand,Kalasin,"16.18939972621638,103.11311730272132,17.100274359873822,104.24462446474723"
Thailand,Kamphaeng Phet,"15.784644069767978,98.98752933061405,16.887884223278263,100.03216841044377"
Thailand,Kanchanaburi,"13.723674124000055,98.16044722500004,15.675098034446705,99.89062666229057"
Thailand,Khon Kaen,"15.621139838532713,101.75144331295849,17.074513658478566,103.19440433079518"
Thailand,Krabi,"7.467230536000045,98.62208092500003,8.674638779955728,99.3456986841469"
Thailand,Lampang,"17.204324855807442,99.01062869705669,19.508344427753116,100.13087039625174"
Thailand,Lamphun,"17.48275747307889,98.68093305941312,18.706274521851697,99.31479617730167"
Thailand,Loei,"16.758848171405987,100.8826591328127,18.213798930000095,102.15131554637532"
Thailand,Lop Buri,"14.655927435702608,100.43374596620333,15.497581488894582,101.45414879802854"
Thailand,Mae Hong Son,"17.55486551400007,97.35140100100011,19.807629293000062,98.65499148996525"
Thailand,Maha Sarakham,"15.401721706991168,102.85039432174051,16.643428859853998,103.52559858610584"
Thailand,Mukdahan,"16.190639960565704,104.0728520042166,16.896178290095975,104.98802829000005"
Thailand,Nakhon Nayok,"13.955350043569638,100.90529341036256,14.502836004777805,101.51559207561377"
Thailand,Nakhon Pathom,"13.657047838287099,99.80778934060555,14.177145291022327,100.33566409712034"
Thailand,Nakhon Phanom,"16.7494172230264,103.98841271387562,18.01864366647203,104.81998905500006"
Thailand,Nakhon Ratchasima,"14.087047431293911,101.18713667231953,15.806916612111934,103.01844608012243"
Thailand,Nakhon Sawan,"15.060373032889117,99.07878991122539,16.337866116528062,100.8325329940024"
Thailand,Nakhon Si Thammarat,"7.801720486511215,99.24079552569293,9.322658596000053,100.34245853000004"
Thailand,Nan,"18.01117483195293,100.34811811655777,19.61358429000002,101.32640385000013"
Thailand,Narathiwat,"5.738100484000057,101.38200849839342,6.628846340486234,102.07309004000007"
Thailand,Nong Bua Lam Phu,"16.761251125738852,101.9463668149765,17.639931342257626,102.67583133324939"
Thailand,Nong Khai,"17.595980535873025,102.0584013202647,18.295167844627404,103.43568159442998"
Thailand,Nonthaburi,"13.794868883392212,100.26336876785433,14.136217555695623,100.5515165552448"
Thailand,Pathum Thani,"13.918039659402723,100.33623253790125,14.261326198944914,100.91449181474542"
Thailand,Pattani,"6.5431926542175916,101.03768843007697,6.9545720050000455,101.72348066500007"
Thailand,Phangnga,"7.90375397300005,97.83529707100007,9.473049221000053,98.71328250528336"
Thailand,Phatthalung,"7.091737983521114,99.74433068231508,7.90375560084027,100.37875410200007"
Thailand,Phayao,"18.811746121086628,99.6873832541338,19.724387049322843,100.63254520090027"
Thailand,Phetchabun,"15.302012029931234,100.63006473220156,17.11598399526514,101.79056237225564"
Thailand,Phetchaburi,"12.544919337857152,99.08834924300004,13.332984930709983,100.10434004000007"
Thailand,Phichit,"15.90936513938965,99.97754642133026,16.59356110346215,100.770314569162"
Thailand,Phitsanulok,"16.34701284406748,99.887371047236,17.707808336485527,101.09339562390886"
Thailand,Phra Nakhon Si Ayutthaya,"14.110921943193091,100.22099409440187,14.685899766560965,100.82292117667095"
Thailand,Phrae,"17.676569932856125,99.3106103862603,18.83084056184242,100.54190473791328"
Thailand,Phuket,"7.767726955000057,98.25416100400008,8.191799221000053,98.43978925900007"
Thailand,Prachin Buri,"13.71681163195126,101.13484012227377,14.46128815452471,102.0528202661423"
Thailand,Prachuap Khiri Khan,"10.955533148835741,99.14094611700011,12.63617584800005,100.02003014400003"
Thailand,Ranong,"9.30643484119497,98.38493899800005,10.788202778935101,98.97574710474504"
Thailand,Ratchaburi,"13.143151557298495,99.14677934200012,13.944523831209835,100.07867719899349"
Thailand,Rayong,"12.595648505000042,100.97360965416215,13.150928860178738,101.83014651864687"
Thailand,Roi Et,"15.41024831780561,103.29713707891301,16.47227651604834,104.35588382367945"
Thailand,Sa Kaeo,"13.158732001480644,101.8549512056336,14.185620224993386,102.91392961396048"
Thailand,Sakon Nakhon,"16.779286200197987,103.24654585210936,18.06416901308944,104.44430219858754"
Thailand,Samut Prakan,"13.478193811049598,100.45994591717027,13.714098619255878,100.94751305508339"
Thailand,Samut Sakhon,"13.425970770000049,100.037904494197,13.730092475487368,100.41157677574756"
Thailand,Samut Songkhram,"13.23826203036839,99.85822553867763,13.511294459771477,100.08895918100006"
Thailand,Saraburi,"14.213913071930733,100.57435753836967,14.883432929386174,101.24294721893898"
Thailand,Satun,"6.44228750200007,99.15845787900008,7.143336899778092,100.2141728050309"
Thailand,Si Sa Ket,"14.356928406000051,103.91689253096547,15.564528307135674,104.91838178918817"
Thailand,Sing Buri,"14.724786281861384,100.19355390818629,15.167549954466836,100.49317386308326"
Thailand,Songkhla,"6.297884630071621,100.03061811683256,7.9387881530000755,101.10564293777134"
Thailand,Sukhothai,"16.6881289741728,99.2699410342513,17.81692312350333,100.13190392502605"
Thailand,Suphan Buri,"14.06177765541446,99.27913943863416,15.072465318020022,100.28212731272527"
Thailand,Surat Thani,"8.313549709951133,98.45391849214468,9.80182526200008,100.09066816500007"
Thailand,Surin,"14.340417786000074,103.10019819529043,15.482285265552548,104.0767277359962"
Thailand,Tak,"15.220621649969132,97.90799443000009,17.7561774761096,99.34600874161009"
Thailand,Trang,"7.0559778911667195,99.24675540500004,7.9920447863378286,100.04643110591076"
Thailand,Trat,"11.563381252000056,102.24952233200003,12.74602984909825,102.9287866620001"
Thailand,Ubon Ratchathani,"14.214068909000048,104.38192874591488,16.095853281203972,105.65099776200003"
Thailand,Udon Thani,"16.827603664777314,102.02362308074055,18.088405260194577,103.65716678262089"
Thailand,Uthai Thani,"14.94423025182465,98.98039798377988,15.77314606383976,100.07459476073956"
Thailand,Uttaradit,"17.164172267735978,99.89656945161886,18.371613107558858,101.16517338100005"
Thailand,Yala,"5.629890035000059,100.82152510600014,6.6757943795070105,101.61367394379744"
Thailand,Yasothon,"15.28480377957078,104.00412234926694,16.345152492993122,104.81285851400918"
The Bahamas,Acklins,"22.171535549000055,-74.27822831899994,22.733303127000056,-73.46873625299992"
The Bahamas,Berry Islands,"25.407863674000055,-77.90672766799992,25.789536851000037,-77.81920325399994"
The Bahamas,Bimini,"23.49404531500005,-79.59434973899994,25.774725653000075,-79.24323482999995"
The Bahamas,Black Point,"23.97402578300006,-76.79507402299993,24.55296458500004,-76.31895911399994"
The Bahamas,Cat Island,"24.12571849200009,-75.75755774599992,24.70184967700004,-75.29043535099993"
The Bahamas,Central Abaco,"26.285101630136126,-77.3753555981823,26.7091332051333,-77.01720130099994"
The Bahamas,Central Andros,"24.152167059000078,-78.14085852799991,24.64899340622071,-77.68244381399995"
The Bahamas,Central Eleuthera,"24.98139069182696,-76.33255318593052,25.299597031676058,-76.11290442599994"
The Bahamas,City of Freeport,"26.504853429042498,-78.6566936594848,26.54621456115308,-78.59812984995558"
The Bahamas,Crooked Island and Long Cay,"22.541449286000045,-74.38556881399995,23.10382721600007,-73.66616777299993"
The Bahamas,East Grand Bahama,"26.56386953300006,-78.47440319321252,26.77643463700008,-77.83462480399993"
The Bahamas,Exuma,"23.404852606000077,-76.0371801419999,23.685980536000045,-75.52383378799993"
The Bahamas,Harbour Island,"25.5395506616496,-76.78742424833366,25.551304288339367,-76.74589476736315"
The Bahamas,Inagua,"20.912398909000046,-73.70320851199995,21.56199778900009,-72.91043831699994"
The Bahamas,Long Island,"22.859930731000077,-75.35260982999995,23.685980536000045,-74.83202063699991"
The Bahamas,Mangrove Cay,"23.98021067897963,-77.94204667899993,24.30296458500004,-77.63121497299994"
The Bahamas,Mayaguana,"22.288234768000052,-73.16600501199991,22.459540106000077,-72.7461645169999"
The Bahamas,Moore's Island,"26.268703518000052,-77.57957923099991,26.337591864000046,-77.53799394399994"
The Bahamas,New Providence,"24.98700592700004,-77.56187903599994,25.084051825000074,-77.26382402299993"
The Bahamas,North Abaco,"26.68768952000005,-77.96255449099993,26.92841217700004,-77.32795162716587"
The Bahamas,North Andros,"24.460638739000046,-78.44298255099994,25.206732489000046,-77.73615475199995"
The Bahamas,North Eleuthera,"25.285282635872473,-76.7844945949999,25.56395091400009,-76.31400012970427"
The Bahamas,Ragged Island,"22.175034898000035,-75.82363847599993,22.388413804000038,-75.71471106699994"
The Bahamas,Rum Cay,"23.650824286000045,-75.12364661399994,23.846909898000035,-74.77721106699994"
The Bahamas,San Salvador,"23.953558661000045,-74.55809485599991,24.14394765800006,-74.42711341099994"
The Bahamas,South Abaco,"25.88507721600007,-77.4082738919999,26.355292059000078,-77.01475989499994"
The Bahamas,South Andros,"23.72016022300005,-77.82876542899993,24.221096096000053,-77.51650956899994"
The Bahamas,South Eleuthera,"24.645005601000037,-76.33633378799993,24.988852083762268,-76.13695227799991"
The Bahamas,Spanish Wells,"25.506640506918256,-76.87283393561262,25.532498485635738,-76.80936435148789"
The Bahamas,West Grand Bahama,"26.49191095300006,-78.99787350199995,26.81053294500009,-78.41117741617953"
Togo,Centre,"7.893132132000062,0.36587386100006825,9.292317169501757,1.644167928000087"
Togo,Kara,"8.834973182000098,0.22306604000007724,10.216508490074716,1.4201460189236172"
Togo,Maritime,"6.100490627000056,0.7117183830000329,6.903089389000073,1.7823507080001377"
Togo,Plateaux,"6.533935651808861,0.49457401500012566,8.371995754000807,1.6256677650000597"
Togo,Savanes,"9.874978948819432,-0.1661091709999596,11.134980367000125,0.9970764496184188"
Tonga,Eua,"-21.454196872999944,-174.98363196499992,-21.28443775799991,-174.90851803299992"
Tonga,Ha'apai,"-19.821872653999947,-175.1003311839999,-19.59270598799992,-174.2440079419999"
Tonga,Niuas,"-15.976739190999922,-175.6862686839999,-15.55950286299992,-173.71524003799993"
Tonga,Tongatapu,"-22.33879973799992,-176.21930904899992,-21.06259530999995,-175.05089270699992"
Tonga,Vava'u,"-18.817478122999944,-174.66413326699993,-18.56617603999996,-173.91425533799992"
Trinidad and Tobago,Arima,"10.607363186262035,-61.295555385572584,10.653975328498575,-61.26522132040759"
Trinidad and Tobago,Chaguanas,"10.503131822275748,-61.4622948330995,10.566280422203704,-61.36449174699652"
Trinidad and Tobago,Couva-Tabaquite-Talparo,"10.307123113740715,-61.487945115999935,10.59144684529565,-61.19713762060468"
Trinidad and Tobago,Diego Martin,"10.667058810415767,-61.66759192599994,10.75495026200008,-61.48799841979121"
Trinidad and Tobago,Eastern Tobago,"11.20416901200008,-60.70424187546217,11.351060289000088,-60.52208411399994"
Trinidad and Tobago,Penal-Debe,"10.06932200700004,-61.52078662420331,10.259064032479102,-61.37283748975835"
Trinidad and Tobago,Point Fortin,"10.142378648156068,-61.70738684799994,10.21006907800006,-61.629566006366076"
Trinidad and Tobago,Port of Spain,"10.635640793950008,-61.549084841891954,10.678004869129381,-61.49161577005174"
Trinidad and Tobago,Princes Town,"10.06932200700004,-61.441489631241495,10.333064683188582,-61.17765857758127"
Trinidad and Tobago,Rio Claro-Mayaro,"10.075179781421753,-61.243568894788666,10.469542141156865,-60.96129309799994"
Trinidad and Tobago,San Fernando,"10.24800527612257,-61.489913224777965,10.310016995388025,-61.42784705339881"
Trinidad and Tobago,San Juan-Laventille,"10.538116767374902,-61.51140784369704,10.804107156220255,-61.33374426888287"
Trinidad and Tobago,Sangre Grande,"10.456364651307581,-61.23953813337812,10.845282294000071,-60.90729732999995"
Trinidad and Tobago,Siparia,"10.04205963700008,-61.92870032499991,10.24750397300005,-61.46880062534859"
Trinidad and Tobago,Tunapuna/Piarco,"10.565505275847784,-61.428544683590246,10.804388739000046,-61.15695919501081"
Trinidad and Tobago,Western Tobago,"11.143255927000041,-60.84752356699994,11.307976167608473,-60.64699934374471"
Tunisia,Béja,"36.354990546076806,8.895998269904226,37.166812748809264,9.85612226722884"
Tunisia,Ben Arous (Tunis Sud),"36.44330556909671,9.971412387571604,36.816066799000055,10.416750749047822"
Tunisia,Bizerte,"36.72437368379843,9.074361199809516,37.34520091400009,10.272146030000044"
Tunisia,Gabès,"33.28745168674595,9.259311151088752,34.29266164801663,10.460215691000087"
Tunisia,Gafsa,"34.09094269504931,8.0275517114423,34.75064402869896,9.562858513709443"
Tunisia,Jendouba,"36.35313019500245,8.16785241700012,37.01886314851549,9.073741082185165"
Tunisia,Kairouan,"35.01398712820338,9.2721785816762,36.133143621780675,10.305655552361827"
Tunisia,Kassérine,"34.63742096590482,8.248881062000123,35.784741116109615,9.326955601319924"
Tunisia,Kebili,"32.526355407,7.7082862229308375,34.204785875467735,9.987845493374834"
Tunisia,Le Kef,"35.62140542771829,8.241439656000125,36.4381379261244,9.150222201593294"
Tunisia,Mahdia,"35.09284088700008,10.17424238367903,35.57620087287194,11.160781762000056"
Tunisia,Manubah,"36.57035207778614,9.553039991702235,37.12893301000008,10.337002344082919"
Tunisia,Médenine,"32.26222336900004,9.740677118154451,33.89630768400008,11.564130900000123"
Tunisia,Monastir,"35.45809438704629,10.479753451960221,35.78961823100008,11.055021624000062"
Tunisia,Nabeul,"36.35033238897411,10.339296909424831,37.08746979400007,11.136226578000048"
Tunisia,Sfax,"34.15540904369237,9.71365034308883,35.272110907892056,11.304795511000066"
Tunisia,Sidi Bou Zid,"34.23729035096892,8.805902134176165,35.493337714563836,10.060657585678996"
Tunisia,Siliana,"35.48067698775276,8.917316521840007,36.454209295822295,9.757575311051767"
Tunisia,Sousse,"35.41765757903403,10.159462925173841,36.3745759141471,10.691335483000046"
Tunisia,Tataouine,"30.22890533500008,8.33262728000011,33.26076081026315,11.437627800582504"
Tunisia,Tozeur,"33.410703984501254,7.47983239800007,34.53635470830312,8.669217969733495"
Tunisia,Tunis,"36.68538381571051,9.997302280176086,36.89183601841751,10.347178582000083"
Tunisia,Zaghouan,"36.009068508205075,9.572160271779126,36.651432400285046,10.366168653960187"
Turkey,Adana,"36.541083075000074,34.78984581932906,38.474706121889994,36.50550337068398"
Turkey,Adiyaman,"37.411876938869625,37.421726515366345,38.22844208423476,39.25634321506732"
Turkey,Afyonkarahisar,"37.759349270352516,29.66406050019191,39.28194367076378,31.723573031869932"
Turkey,Agri,"39.002425848773896,42.271559685930754,39.989342353167046,44.45825019369147"
